Found 2011 alignment issues

ACTIVITY_INFO        | be    | + 5 chars | Общее число игровых сессий    : {}...
BATTERY_CONTROLLER_INFO | engb  | +12 chars | QrTable10            : {:04x}...
BATTERY_CONTROLLER_INFO | engb  | +12 chars | QrTable20            : {:04x}...
BATTERY_CONTROLLER_INFO | engb  | +12 chars | QrTable30            : {:04x}...
BATTERY_CONTROLLER_INFO | engb  | +12 chars | Сумма %% заряд-разряд: {} (~{} 0-100 цик...
BATTERY_CONTROLLER_INFO | es    | +12 chars | RCOMP0               : {:04x}...
BATTERY_CONTROLLER_INFO | es    | +12 chars | TempC0               : {:04x}...
BATTERY_CONTROLLER_INFO | es    | +12 chars | FullCap              : {:04x} ({} mAh)...
BATTERY_CONTROLLER_INFO | es    | +12 chars | FullCapNom           : {:04x} ({} mAh)...
BATTERY_CONTROLLER_INFO | es    | +12 chars | IavgEmpty            : {:04x}...
BATTERY_CONTROLLER_INFO | es    | +12 chars | QrTable00            : {:04x}...
BATTERY_CONTROLLER_INFO | es    | +12 chars | QrTable10            : {:04x}...
BATTERY_CONTROLLER_INFO | es    | +12 chars | QrTable20            : {:04x}...
BATTERY_CONTROLLER_INFO | es    | +12 chars | QrTable30            : {:04x}...
BATTERY_CONTROLLER_INFO | es    | +12 chars | Сумма %% заряд-разряд: {} (~{} 0-100 цик...
BATTERY_CONTROLLER_INFO | es419 | +12 chars | RCOMP0               : {:04x}...
BATTERY_CONTROLLER_INFO | es419 | +12 chars | TempC0               : {:04x}...
BATTERY_CONTROLLER_INFO | es419 | +12 chars | FullCap              : {:04x} ({} mAh)...
BATTERY_CONTROLLER_INFO | es419 | +12 chars | FullCapNom           : {:04x} ({} mAh)...
BATTERY_CONTROLLER_INFO | es419 | +12 chars | IavgEmpty            : {:04x}...
BATTERY_CONTROLLER_INFO | es419 | +12 chars | QrTable00            : {:04x}...
BATTERY_CONTROLLER_INFO | es419 | +12 chars | QrTable10            : {:04x}...
BATTERY_CONTROLLER_INFO | es419 | +12 chars | QrTable20            : {:04x}...
BATTERY_CONTROLLER_INFO | es419 | +12 chars | QrTable30            : {:04x}...
BATTERY_CONTROLLER_INFO | es419 | +12 chars | Сумма %% заряд-разряд: {} (~{} 0-100 цик...
BATTERY_CONTROLLER_INFO | et    | +13 chars | Сумма %% заряд-разряд: {} (~{} 0-100 цик...
BATTERY_CONTROLLER_INFO | et    | +12 chars | RCOMP0               : {:04x}...
BATTERY_CONTROLLER_INFO | et    | +12 chars | TempC0               : {:04x}...
BATTERY_CONTROLLER_INFO | et    | +12 chars | FullCap              : {:04x} ({} mAh)...
BATTERY_CONTROLLER_INFO | et    | +12 chars | FullCapNom           : {:04x} ({} mAh)...
BATTERY_CONTROLLER_INFO | et    | +12 chars | IavgEmpty            : {:04x}...
BATTERY_CONTROLLER_INFO | et    | +12 chars | QrTable00            : {:04x}...
BATTERY_CONTROLLER_INFO | et    | +12 chars | QrTable10            : {:04x}...
BATTERY_CONTROLLER_INFO | et    | +12 chars | QrTable20            : {:04x}...
BATTERY_CONTROLLER_INFO | et    | +12 chars | QrTable30            : {:04x}...
BATTERY_CONTROLLER_INFO | fr    | +12 chars | RCOMP0               : {:04x}...
BATTERY_CONTROLLER_INFO | fr    | +12 chars | TempC0               : {:04x}...
BATTERY_CONTROLLER_INFO | fr    | +12 chars | FullCap              : {:04x} ({} mAh)...
BATTERY_CONTROLLER_INFO | fr    | +12 chars | FullCapNom           : {:04x} ({} mAh)...
BATTERY_CONTROLLER_INFO | fr    | +12 chars | IavgEmpty            : {:04x}...
BATTERY_CONTROLLER_INFO | fr    | +12 chars | QrTable00            : {:04x}...
BATTERY_CONTROLLER_INFO | fr    | +12 chars | QrTable10            : {:04x}...
BATTERY_CONTROLLER_INFO | fr    | +12 chars | QrTable20            : {:04x}...
BATTERY_CONTROLLER_INFO | fr    | +12 chars | QrTable30            : {:04x}...
BATTERY_CONTROLLER_INFO | fr    | +12 chars | Сумма %% заряд-разряд: {} (~{} 0-100 цик...
BATTERY_CONTROLLER_INFO | frca  | +12 chars | RCOMP0               : {:04x}...
BATTERY_CONTROLLER_INFO | frca  | +12 chars | TempC0               : {:04x}...
BATTERY_CONTROLLER_INFO | frca  | +12 chars | FullCap              : {:04x} ({} mAh)...
BATTERY_CONTROLLER_INFO | frca  | +12 chars | FullCapNom           : {:04x} ({} mAh)...
BATTERY_CONTROLLER_INFO | frca  | +12 chars | IavgEmpty            : {:04x}...
BATTERY_CONTROLLER_INFO | frca  | +12 chars | QrTable00            : {:04x}...
BATTERY_CONTROLLER_INFO | frca  | +12 chars | QrTable10            : {:04x}...
BATTERY_CONTROLLER_INFO | frca  | +12 chars | QrTable20            : {:04x}...
BATTERY_CONTROLLER_INFO | frca  | +12 chars | QrTable30            : {:04x}...
BATTERY_CONTROLLER_INFO | frca  | +12 chars | Сумма %% заряд-разряд: {} (~{} 0-100 цик...
BATTERY_CONTROLLER_INFO | it    | +12 chars | RCOMP0               : {:04x}...
BATTERY_CONTROLLER_INFO | it    | +12 chars | TempC0               : {:04x}...
BATTERY_CONTROLLER_INFO | it    | +12 chars | FullCap              : {:04x} ({} mAh)...
BATTERY_CONTROLLER_INFO | it    | +12 chars | FullCapNom           : {:04x} ({} mAh)...
BATTERY_CONTROLLER_INFO | it    | +12 chars | IavgEmpty            : {:04x}...
BATTERY_CONTROLLER_INFO | it    | +12 chars | QrTable00            : {:04x}...
BATTERY_CONTROLLER_INFO | it    | +12 chars | QrTable10            : {:04x}...
BATTERY_CONTROLLER_INFO | it    | +12 chars | QrTable20            : {:04x}...
BATTERY_CONTROLLER_INFO | it    | +12 chars | QrTable30            : {:04x}...
BATTERY_CONTROLLER_INFO | it    | +11 chars | Сумма %% заряд-разряд: {} (~{} 0-100 цик...
BATTERY_CONTROLLER_INFO | jp    | +12 chars | RCOMP0               : {:04x}...
BATTERY_CONTROLLER_INFO | jp    | +12 chars | TempC0               : {:04x}...
BATTERY_CONTROLLER_INFO | jp    | +12 chars | FullCap              : {:04x} ({} mAh)...
BATTERY_CONTROLLER_INFO | jp    | +12 chars | FullCapNom           : {:04x} ({} mAh)...
BATTERY_CONTROLLER_INFO | jp    | +12 chars | IavgEmpty            : {:04x}...
BATTERY_CONTROLLER_INFO | jp    | +12 chars | QrTable00            : {:04x}...
BATTERY_CONTROLLER_INFO | jp    | +12 chars | QrTable10            : {:04x}...
BATTERY_CONTROLLER_INFO | jp    | +12 chars | QrTable20            : {:04x}...
BATTERY_CONTROLLER_INFO | jp    | +12 chars | QrTable30            : {:04x}...
BATTERY_CONTROLLER_INFO | jp    | + 9 chars | Сумма %% заряд-разряд: {} (~{} 0-100 цик...
BATTERY_CONTROLLER_INFO | kk    | +13 chars | Сумма %% заряд-разряд: {} (~{} 0-100 цик...
BATTERY_CONTROLLER_INFO | kk    | +12 chars | RCOMP0               : {:04x}...
BATTERY_CONTROLLER_INFO | kk    | +12 chars | TempC0               : {:04x}...
BATTERY_CONTROLLER_INFO | kk    | +12 chars | FullCap              : {:04x} ({} mAh)...
BATTERY_CONTROLLER_INFO | kk    | +12 chars | FullCapNom           : {:04x} ({} mAh)...
BATTERY_CONTROLLER_INFO | kk    | +12 chars | IavgEmpty            : {:04x}...
BATTERY_CONTROLLER_INFO | kk    | +12 chars | QrTable00            : {:04x}...
BATTERY_CONTROLLER_INFO | kk    | +12 chars | QrTable10            : {:04x}...
BATTERY_CONTROLLER_INFO | kk    | +12 chars | QrTable20            : {:04x}...
BATTERY_CONTROLLER_INFO | kk    | +12 chars | QrTable30            : {:04x}...
BATTERY_CONTROLLER_INFO | kr    | +12 chars | RCOMP0               : {:04x}...
BATTERY_CONTROLLER_INFO | kr    | +12 chars | TempC0               : {:04x}...
BATTERY_CONTROLLER_INFO | kr    | +12 chars | FullCap              : {:04x} ({} mAh)...
BATTERY_CONTROLLER_INFO | kr    | +12 chars | FullCapNom           : {:04x} ({} mAh)...
BATTERY_CONTROLLER_INFO | kr    | +12 chars | IavgEmpty            : {:04x}...
BATTERY_CONTROLLER_INFO | kr    | +12 chars | QrTable00            : {:04x}...
BATTERY_CONTROLLER_INFO | kr    | +12 chars | QrTable10            : {:04x}...
BATTERY_CONTROLLER_INFO | kr    | +12 chars | QrTable20            : {:04x}...
BATTERY_CONTROLLER_INFO | kr    | +12 chars | QrTable30            : {:04x}...
BATTERY_CONTROLLER_INFO | kr    | + 9 chars | Сумма %% заряд-разряд: {} (~{} 0-100 цик...
BATTERY_CONTROLLER_INFO | lt    | +12 chars | RCOMP0               : {:04x}...
BATTERY_CONTROLLER_INFO | lt    | +12 chars | TempC0               : {:04x}...
BATTERY_CONTROLLER_INFO | lt    | +12 chars | FullCap              : {:04x} ({} mAh)...
BATTERY_CONTROLLER_INFO | lt    | +12 chars | FullCapNom           : {:04x} ({} mAh)...
BATTERY_CONTROLLER_INFO | lt    | +12 chars | IavgEmpty            : {:04x}...
BATTERY_CONTROLLER_INFO | lt    | +12 chars | QrTable00            : {:04x}...
BATTERY_CONTROLLER_INFO | lt    | +12 chars | QrTable10            : {:04x}...
BATTERY_CONTROLLER_INFO | lt    | +12 chars | QrTable20            : {:04x}...
BATTERY_CONTROLLER_INFO | lt    | +12 chars | QrTable30            : {:04x}...
BATTERY_CONTROLLER_INFO | lt    | +11 chars | Сумма %% заряд-разряд: {} (~{} 0-100 цик...
BATTERY_CONTROLLER_INFO | lv    | +12 chars | RCOMP0               : {:04x}...
BATTERY_CONTROLLER_INFO | lv    | +12 chars | TempC0               : {:04x}...
BATTERY_CONTROLLER_INFO | lv    | +12 chars | FullCap              : {:04x} ({} mAh)...
BATTERY_CONTROLLER_INFO | lv    | +12 chars | FullCapNom           : {:04x} ({} mAh)...
BATTERY_CONTROLLER_INFO | lv    | +12 chars | IavgEmpty            : {:04x}...
BATTERY_CONTROLLER_INFO | lv    | +12 chars | QrTable00            : {:04x}...
BATTERY_CONTROLLER_INFO | lv    | +12 chars | QrTable10            : {:04x}...
BATTERY_CONTROLLER_INFO | lv    | +12 chars | QrTable20            : {:04x}...
BATTERY_CONTROLLER_INFO | lv    | +12 chars | QrTable30            : {:04x}...
BATTERY_CONTROLLER_INFO | lv    | +11 chars | Сумма %% заряд-разряд: {} (~{} 0-100 цик...
BATTERY_CONTROLLER_INFO | nl    | +12 chars | RCOMP0               : {:04x}...
BATTERY_CONTROLLER_INFO | nl    | +12 chars | TempC0               : {:04x}...
BATTERY_CONTROLLER_INFO | nl    | +12 chars | FullCap              : {:04x} ({} mAh)...
BATTERY_CONTROLLER_INFO | nl    | +12 chars | FullCapNom           : {:04x} ({} mAh)...
BATTERY_CONTROLLER_INFO | nl    | +12 chars | IavgEmpty            : {:04x}...
BATTERY_CONTROLLER_INFO | nl    | +12 chars | QrTable00            : {:04x}...
BATTERY_CONTROLLER_INFO | nl    | +12 chars | QrTable10            : {:04x}...
